store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
19,Nanjing,Store,Female,45-49,Weekday,New Arrivals,42,12538,45,70,59,179
796,Shenzhen,Store,Male,30-34,Weekend,Sweater,1,199,1,1,99,199
52,Wuhan,Online,Male,30-34,Weekday,T-shirt,1,79,1,1,49,79
479,Shenzhen,Store,Female,35-39,Weekend,Accessories,7,709,7,11,29,64
245,Hangzhou,Store,Female,>=60,Weekday,T-shirt,1,39,1,1,49,39
142,Shanghai,Store,Female,30-34,Weekday,T-shirt,3,294.36,3,3,49,98
738,Shenzhen,Store,Male,20-24,Weekday,T-shirt,3,257,3,3,49,86
758,Hangzhou,Store,Female,25-29,Weekday,Dresses,1,149,1,1,59,149
280,Shenzhen,Store,Female,20-24,Weekday,Dresses,1,199,1,1,59,199
280,Shenzhen,Store,Male,30-34,Weekday,T-shirt,1,77,1,1,49,77
648,Xian,Store,Female,>=60,Weekend,Shorts,1,33,1,1,19,33
142,Shanghai,Store,Male,35-39,Weekday,T-shirt,1,79,1,1,49,79
32,Wuhan,Online,Male,>=60,Weekend,Shorts,1,66,1,2,19,33
360,Chengdu,Store,Female,25-29,Weekend,T-shirt,1,78,1,2,49,39
146,Hangzhou,Store,Female,20-24,Weekday,T-shirt,4,236,4,4,49,59
479,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
28,Wuhan,Online,Male,>=60,Weekday,T-shirt,2,178,2,2,49,89
449,Wuhan,Store,Female,30-34,Weekday,New Arrivals,1,187.41,1,1,59,187
70,Shenzhen,Store,Female,25-29,Weekend,T-shirt,3,356,3,4,49,89
280,Shenzhen,Store,Female,>=60,Weekday,Shorts,1,79,1,1,19,79
255,Hangzhou,Store,Female,40-44,Weekday,Sock,2,138,2,2,9,69
142,Shanghai,Store,Female,20-24,Weekday,Accessories,4,395,4,5,29,79
369,Guangzhou,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
32,Wuhan,Online,Male,20-24,Weekday,T-shirt,8,663.56,8,9,49,74
146,Hangzhou,Store,Female,30-34,Weekday,Sock,1,26,1,1,9,26
437,Chongqing,Store,Male,30-34,Weekday,New Arrivals,2,148,2,2,59,74
182,Guangzhou,Online,Male,20-24,Weekday,Accessories,4,396,4,4,29,99
20,Shenzhen,Store,Female,30-34,Weekday,T-shirt,1,198,1,2,49,99
256,Wuhan,Store,Female,35-39,Weekend,T-shirt,1,59,1,1,49,59
229,Shenzhen,Store,Female,40-44,Weekend,Shorts,1,79,1,2,19,40
248,Hangzhou,Store,Female,20-24,Weekday,Sweater,2,392.86,2,2,99,196
168,Wuhan,Store,Female,20-24,Weekend,T-shirt,1,39,1,1,49,39
575,Hangzhou,Store,Female,25-29,Weekday,New Arrivals,19,3075,19,19,59,162
520,Hangzhou,Store,Male,20-24,Weekday,New Arrivals,2,138,2,2,59,69
737,Shenzhen,Store,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
21,Beijing,Store,Female,45-49,Weekend,T-shirt,2,118,2,2,49,59
375,Guangzhou,Online,Male,25-29,Weekend,Accessories,1,149,1,1,29,149
605,Chengdu,Store,Female,30-34,Weekend,Accessories,4,414,4,6,29,69
738,Shenzhen,Store,Female,25-29,Weekday,Sweater,4,690.28,4,4,99,173
575,Hangzhou,Store,Female,30-34,Weekday,T-shirt,2,158,2,2,49,79
248,Hangzhou,Store,Female,30-34,Weekday,Accessories,6,1393,6,7,29,199
229,Shenzhen,Store,Female,35-39,Weekday,New Arrivals,1,79,1,1,59,79
831,Hangzhou,Store,Female,40-44,Weekday,Sock,1,78,1,1,9,78
605,Chengdu,Store,Female,55-59,Weekend,Jean,1,59,1,1,69,59
738,Shenzhen,Store,Female,30-34,Weekday,Accessories,7,693,7,7,29,99
231,Guangzhou,Store,Female,45-49,Weekday,T-shirt,1,297,1,3,49,99
429,Xian,Store,Male,<20,Weekend,T-shirt,1,79,1,1,49,79
208,Chongqing,Store,Female,25-29,Weekday,New Arrivals,1,72,1,1,59,72
449,Wuhan,Store,Female,25-29,Weekday,T-shirt,2,78,2,2,49,39
479,Shenzhen,Store,Female,20-24,Weekend,T-shirt,1,99,1,1,49,99
437,Chongqing,Store,Male,25-29,Weekday,T-shirt,1,76,1,1,49,76
430,Chengdu,Store,Male,50-54,Weekday,Accessories,1,99,1,1,29,99
248,Hangzhou,Store,Female,40-44,Weekend,T-shirt,1,99,1,1,49,99
420,Guangzhou,Online,Unkown,Unkown,Weekday,T-shirt,1,39,1,1,49,39
658,Shenzhen,Store,Female,50-54,Weekday,New Arrivals,1,79,1,1,59,79
70,Shenzhen,Store,Male,30-34,Weekday,T-shirt,4,314.06,4,4,49,79
280,Shenzhen,Store,Female,25-29,Weekend,Sock,1,59,1,1,9,59
21,Beijing,Store,Male,25-29,Weekday,New Arrivals,1,79,1,1,59,79
496,Shanghai,Store,Female,50-54,Weekend,New Arrivals,8,1475,9,9,59,164
480,Chongqing,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
21,Beijing,Store,Female,<20,Weekday,T-shirt,1,79,1,1,49,79
255,Hangzhou,Store,Female,35-39,Weekday,Accessories,2,398,2,2,29,199
658,Shenzhen,Store,Female,20-24,Weekday,Sweater,1,149,1,1,99,149
312,Hangzhou,Store,Male,>=60,Weekday,Jean,1,199,1,1,69,199
19,Nanjing,Store,Male,20-24,Weekday,T-shirt,2,158,2,2,49,79
98,Chengdu,Store,Male,45-49,Weekday,Jean,1,149,1,1,69,149
437,Chongqing,Store,Female,50-54,Weekday,Shorts,1,40,1,1,19,40
758,Hangzhou,Store,Female,30-34,Weekday,T-shirt,1,79,1,1,49,79
182,Guangzhou,Online,Male,25-29,Weekend,Shorts,2,72,2,2,19,36
520,Hangzhou,Store,Female,30-34,Weekend,sports,1,39,1,1,49,39
19,Nanjing,Store,Female,30-34,Weekday,Jean,2,118,2,2,69,59
437,Chongqing,Store,Female,35-39,Weekday,New Arrivals,58,10498.28,65,65,59,162
605,Chengdu,Store,Male,45-49,Weekday,Sock,1,27,1,1,9,27
616,Chengdu,Store,Male,20-24,Weekday,T-shirt,1,79,1,1,49,79
19,Nanjing,Store,Female,25-29,Weekday,sports,1,99,1,1,49,99
20,Shenzhen,Store,Male,50-54,Weekend,New Arrivals,1,79,1,1,59,79
46,Wuhan,Store,Female,25-29,Weekday,T-shirt,4,894,4,6,49,149
796,Shenzhen,Store,Female,30-34,Weekday,Accessories,1,99,1,1,29,99
437,Chongqing,Store,Male,>=60,Weekend,T-shirt,2,158,2,2,49,79
335,Shanghai,Store,Female,<20,Weekend,T-shirt,1,99,1,1,49,99
737,Shenzhen,Store,Female,35-39,Weekend,Jean,3,696,3,4,69,174
648,Xian,Store,Female,30-34,Weekday,T-shirt,8,431,8,9,49,48
231,Guangzhou,Store,Female,35-39,Weekday,New Arrivals,1,54,1,1,59,54
437,Chongqing,Store,Female,40-44,Weekend,New Arrivals,2,153,2,2,59,77
255,Hangzhou,Store,Female,30-34,Weekend,Accessories,1,147,1,1,29,147
19,Nanjing,Store,Female,25-29,Weekend,T-shirt,3,297,3,3,49,99
98,Chengdu,Store,Female,35-39,Weekday,sports,1,39,1,1,49,39
658,Shenzhen,Store,Female,25-29,Weekday,Accessories,4,495,4,5,29,99
616,Chengdu,Store,Female,30-34,Weekday,New Arrivals,5,995,5,5,59,199
496,Shanghai,Store,Male,>=60,Weekday,Sock,1,39,1,1,9,39
437,Chongqing,Store,Female,30-34,Weekday,Accessories,7,691,7,9,29,77
442,Xian,Store,Female,30-34,Weekend,Shorts,1,40,1,1,19,40
323,Wuhan,Store,Female,<20,Weekend,Accessories,1,104.33,1,1,29,104
737,Shenzhen,Store,Female,25-29,Weekday,Shorts,1,33,1,1,19,33
245,Hangzhou,Store,Female,30-34,Weekday,Sock,4,276,4,4,9,69
168,Wuhan,Store,Female,30-34,Weekday,Dresses,1,199,1,1,59,199
207,Shanghai,Online,Female,>=60,Weekday,T-shirt,1,59,1,1,49,59
135,Shanghai,Store,Female,25-29,Weekend,New Arrivals,1,59,1,1,59,59
449,Wuhan,Store,Female,35-39,Weekend,T-shirt,1,79,1,1,49,79
182,Guangzhou,Online,Female,25-29,Weekday,Sock,1,27,1,1,9,27
611,Shenzhen,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
315,Wuhan,Store,Female,40-44,Weekend,Accessories,1,59,1,1,29,59
658,Shenzhen,Store,Female,35-39,Weekend,T-shirt,1,79,1,1,49,79
19,Nanjing,Store,Female,30-34,Weekday,T-shirt,4,295,4,5,49,59
32,Wuhan,Online,Male,45-49,Weekend,New Arrivals,1,189,1,1,59,189
496,Shanghai,Store,Female,30-34,Weekend,T-shirt,3,497,3,3,49,166
207,Shanghai,Online,Male,25-29,Weekend,Sweater,2,298,2,2,99,149
146,Hangzhou,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
229,Shenzhen,Store,Female,35-39,Weekend,T-shirt,2,158,2,2,49,79
21,Beijing,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
375,Guangzhou,Online,Female,40-44,Weekday,Accessories,1,99,1,1,29,99
360,Chengdu,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
669,Chongqing,Store,Female,50-54,Weekday,T-shirt,1,79,1,1,49,79
245,Hangzhou,Store,Female,30-34,Weekend,New Arrivals,1,47,1,1,59,47
611,Shenzhen,Store,Female,20-24,Weekend,T-shirt,1,99,1,1,49,99
442,Xian,Store,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
256,Wuhan,Store,Female,30-34,Weekend,Sweater,3,447,3,3,99,149
369,Guangzhou,Store,Male,35-39,Weekday,T-shirt,1,79,1,1,49,79
325,Shanghai,Store,Male,25-29,Weekday,Sock,2,90,2,4,9,23
148,Shenzhen,Store,Female,30-34,Weekday,T-shirt,1,79,1,1,49,79
519,Hangzhou,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
208,Chongqing,Store,Female,25-29,Weekday,T-shirt,1,39,1,1,49,39
148,Shenzhen,Store,Male,>=60,Weekday,T-shirt,1,59,1,1,49,59
91,Wuhan,Online,Female,30-34,Weekday,Shorts,2,72,2,2,19,36
323,Wuhan,Store,Female,35-39,Weekday,New Arrivals,3,134,3,3,59,45
46,Wuhan,Store,Female,40-44,Weekday,Accessories,5,355,5,5,29,71
323,Wuhan,Store,Female,35-39,Weekend,T-shirt,2,158,2,2,49,79
21,Beijing,Store,Female,45-49,Weekday,New Arrivals,1,79,1,1,59,79
429,Xian,Store,Male,45-49,Weekday,T-shirt,1,114,1,2,49,57
208,Chongqing,Store,Female,45-49,Weekday,Sock,1,79,1,1,9,79
649,Hangzhou,Store,Female,<20,Weekday,T-shirt,1,99,1,1,49,99
649,Hangzhou,Store,Female,25-29,Weekday,Sock,1,39,1,1,9,39
208,Chongqing,Store,Female,20-24,Weekday,T-shirt,1,59,1,1,49,59
658,Shenzhen,Store,Female,25-29,Weekend,Dresses,5,995,5,5,59,199
375,Guangzhou,Online,Female,30-34,Weekend,Shorts,1,40,1,1,19,40
207,Shanghai,Online,Female,30-34,Weekday,New Arrivals,1,149,1,1,59,149
737,Shenzhen,Store,Female,50-54,Weekend,T-shirt,1,99,1,1,49,99
50,Wuhan,Online,Male,25-29,Weekend,Sock,2,54,2,2,9,27
611,Shenzhen,Store,Female,30-34,Weekday,New Arrivals,2,272,2,2,59,136
369,Guangzhou,Store,Female,35-39,Weekday,T-shirt,1,79,1,1,49,79
168,Wuhan,Store,Female,30-34,Weekend,Accessories,1,158,1,2,29,79
335,Shanghai,Store,Female,35-39,Weekend,T-shirt,1,79,1,1,49,79
335,Shanghai,Store,Female,45-49,Weekday,T-shirt,1,99,1,1,49,99
46,Wuhan,Store,Female,30-34,Weekday,Dresses,3,496,4,4,59,124
399,Guangzhou,Store,Female,30-34,Weekday,Sock,2,158,2,2,9,79
182,Guangzhou,Online,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
802,Xian,Store,Female,25-29,Weekday,T-shirt,1,198,1,2,49,99
649,Hangzhou,Store,Male,35-39,Weekend,Sock,1,59,1,3,9,20
437,Chongqing,Store,Male,>=60,Weekday,T-shirt,1,158,1,2,49,79
208,Chongqing,Store,Female,20-24,Weekend,T-shirt,2,198,2,2,49,99
256,Wuhan,Store,Female,25-29,Weekday,T-shirt,2,138,2,2,49,69
248,Hangzhou,Store,Female,35-39,Weekday,Jean,3,325.75,3,3,69,109
68,Chongqing,Online,Female,20-24,Weekend,Accessories,1,99,1,1,29,99
442,Xian,Store,Female,35-39,Weekday,T-shirt,2,178,2,2,49,89
207,Shanghai,Online,Male,40-44,Weekday,Shorts,1,59,1,1,19,59
207,Shanghai,Online,Female,20-24,Weekday,Jean,1,59,1,1,69,59
738,Shenzhen,Store,Male,25-29,Weekend,New Arrivals,1,79,1,1,59,79
46,Wuhan,Store,Female,55-59,Weekday,Shorts,1,40,1,1,19,40
20,Shenzhen,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
312,Hangzhou,Store,Female,35-39,Weekday,T-shirt,2,75,2,2,49,38
21,Beijing,Store,Male,30-34,Weekday,T-shirt,2,198,2,2,49,99
796,Shenzhen,Store,Female,35-39,Weekday,T-shirt,3,137,3,3,49,46
605,Chengdu,Store,Male,35-39,Weekend,T-shirt,1,79,1,1,49,79
19,Nanjing,Store,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
207,Shanghai,Online,Female,25-29,Weekday,Sock,5,172,5,8,9,22
369,Guangzhou,Store,Female,20-24,Weekday,Dresses,1,149,1,1,59,149
231,Guangzhou,Store,Female,30-34,Weekend,Jean,2,398,2,2,69,199
611,Shenzhen,Store,Male,35-39,Weekday,T-shirt,1,79,1,1,49,79
335,Shanghai,Store,Male,40-44,Weekend,Accessories,1,158,1,2,29,79
255,Hangzhou,Store,Female,40-44,Weekend,T-shirt,1,79,1,1,49,79
208,Chongqing,Store,Female,35-39,Weekend,Dresses,1,197,1,1,59,197
369,Guangzhou,Store,Female,25-29,Weekday,T-shirt,2,198,2,2,49,99
256,Wuhan,Store,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
496,Shanghai,Store,Female,30-34,Weekday,T-shirt,1,198,1,2,49,99
605,Chengdu,Store,Male,30-34,Weekend,Shorts,1,40,1,1,19,40
148,Shenzhen,Store,Male,>=60,Weekday,Jean,1,59,1,1,69,59
137,Xian,Online,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
479,Shenzhen,Store,Female,25-29,Weekday,Sweater,1,398,1,2,99,199
737,Shenzhen,Store,Female,35-39,Weekend,T-shirt,1,59,1,1,49,59
70,Shenzhen,Store,Female,40-44,Weekday,Accessories,1,79,1,1,29,79
496,Shanghai,Store,Female,35-39,Weekday,Sock,3,96,3,4,9,24
315,Wuhan,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
50,Wuhan,Online,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Male,35-39,Weekday,T-shirt,1,38,1,1,49,38
50,Wuhan,Online,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
315,Wuhan,Store,Male,35-39,Weekday,New Arrivals,2,398,2,2,59,199
70,Shenzhen,Store,Female,50-54,Weekend,T-shirt,1,99,1,1,49,99
437,Chongqing,Store,Female,50-54,Weekend,Jean,1,149,1,1,69,149
229,Shenzhen,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
28,Wuhan,Online,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
335,Shanghai,Store,Female,55-59,Weekday,Shorts,1,33,1,1,19,33
229,Shenzhen,Store,Male,35-39,Weekday,T-shirt,1,99,1,1,49,99
669,Chongqing,Store,Female,30-34,Weekday,Dresses,1,199,1,1,59,199
146,Hangzhou,Store,Female,55-59,Weekday,T-shirt,1,79,1,1,49,79
737,Shenzhen,Store,Female,30-34,Weekday,Sock,1,79,1,1,9,79
20,Shenzhen,Store,Male,45-49,Weekend,Shorts,1,79,1,2,19,40
335,Shanghai,Store,Female,45-49,Weekday,T-shirt,1,79,1,1,49,79
429,Xian,Store,Male,20-24,Weekday,Sock,1,79,1,1,9,79
759,Chongqing,Store,Male,35-39,Weekend,Dresses,1,149,1,1,59,149
449,Wuhan,Store,Female,35-39,Weekday,Dresses,3,215.99,3,3,59,72
335,Shanghai,Store,Female,35-39,Weekday,Sock,2,98,2,2,9,49
231,Guangzhou,Store,Male,55-59,Weekday,New Arrivals,1,199,1,1,59,199
231,Guangzhou,Store,Male,30-34,Weekend,New Arrivals,2,333,2,2,59,167
658,Shenzhen,Store,Male,30-34,Weekend,Shorts,2,66,2,2,19,33
229,Shenzhen,Store,Male,35-39,Weekend,T-shirt,2,235,2,3,49,78
437,Chongqing,Store,Male,40-44,Weekend,T-shirt,1,79,1,1,49,79
207,Shanghai,Online,Male,>=60,Weekday,T-shirt,1,158,1,2,49,79
575,Hangzhou,Store,Female,30-34,Weekend,sports,3,547,3,3,49,182
20,Shenzhen,Store,Female,45-49,Weekend,T-shirt,1,99,1,1,49,99
575,Hangzhou,Store,Male,30-34,Weekday,T-shirt,2,198,2,2,49,99
142,Shanghai,Store,Female,20-24,Weekday,New Arrivals,1,46,1,1,59,46
611,Shenzhen,Store,Female,20-24,Weekday,New Arrivals,4,383,4,4,59,96
255,Hangzhou,Store,Male,30-34,Weekend,Shorts,5,278,5,8,19,35
520,Hangzhou,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
312,Hangzhou,Store,Female,30-34,Weekend,T-shirt,1,198,1,2,49,99
32,Wuhan,Online,Male,30-34,Weekday,T-shirt,1,75,1,1,49,75
430,Chengdu,Store,Female,40-44,Weekend,T-shirt,1,99,1,1,49,99
369,Guangzhou,Store,Female,55-59,Weekday,sports,1,79,1,1,49,79
70,Shenzhen,Store,Female,20-24,Weekday,New Arrivals,1,78,1,2,59,39
796,Shenzhen,Store,Male,30-34,Weekday,Shorts,1,33,1,1,19,33
32,Wuhan,Online,Male,25-29,Weekday,T-shirt,5,495,5,5,49,99
658,Shenzhen,Store,Male,30-34,Weekday,Shorts,2,77,2,2,19,39
91,Wuhan,Online,Female,40-44,Weekday,Sock,1,19,1,1,9,19
399,Guangzhou,Store,Male,30-34,Weekday,Sock,3,159,3,6,9,27
21,Beijing,Store,Female,30-34,Weekday,Accessories,3,853,4,6,29,142
605,Chengdu,Store,Female,30-34,Weekend,Sweater,1,196,1,1,99,196
737,Shenzhen,Store,Female,35-39,Weekday,T-shirt,1,79,1,1,49,79
135,Shanghai,Store,Unkown,Unkown,Weekday,Accessories,1,39,1,1,29,39
32,Wuhan,Online,Male,25-29,Weekend,Shorts,2,73,2,2,19,37
669,Chongqing,Store,Male,<20,Weekday,T-shirt,1,99,1,1,49,99
429,Xian,Store,Female,40-44,Weekend,T-shirt,1,99,1,1,49,99
616,Chengdu,Store,Female,40-44,Weekday,T-shirt,1,39,1,1,49,39
375,Guangzhou,Online,Male,25-29,Weekday,New Arrivals,2,136,2,2,59,68
168,Wuhan,Store,Male,35-39,Weekend,New Arrivals,1,139,1,1,59,139
437,Chongqing,Store,Male,25-29,Weekday,Jean,1,39,1,1,69,39
325,Shanghai,Store,Male,35-39,Weekend,T-shirt,1,99,1,1,49,99
98,Chengdu,Store,Female,35-39,Weekday,T-shirt,3,276,3,4,49,69
375,Guangzhou,Online,Female,30-34,Weekday,T-shirt,2,197,2,2,49,99
229,Shenzhen,Store,Female,50-54,Weekend,New Arrivals,6,1592,6,8,59,199
20,Shenzhen,Store,Female,25-29,Weekday,T-shirt,2,117,2,2,49,59
437,Chongqing,Store,Female,25-29,Weekend,Dresses,1,199,1,1,59,199
437,Chongqing,Store,Female,20-24,Weekday,T-shirt,1,198,2,2,49,99
738,Shenzhen,Store,Female,20-24,Weekday,Dresses,1,149,1,1,59,149
21,Beijing,Store,Female,25-29,Weekday,T-shirt,6,469,6,6,49,78
21,Beijing,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
399,Guangzhou,Store,Female,35-39,Weekend,T-shirt,1,149,1,1,49,149
649,Hangzhou,Store,Female,25-29,Weekday,T-shirt,1,78,1,1,49,78
98,Chengdu,Store,Female,20-24,Weekday,T-shirt,1,55.29,1,1,49,55
737,Shenzhen,Store,Female,25-29,Weekday,T-shirt,1,99,1,1,49,99
737,Shenzhen,Store,Female,35-39,Weekend,Jean,1,39,1,1,69,39
575,Hangzhou,Store,Male,35-39,Weekday,T-shirt,1,59,1,1,49,59
605,Chengdu,Store,Female,55-59,Weekday,Sock,1,19,1,1,9,19
480,Chongqing,Store,Female,35-39,Weekday,T-shirt,1,79,1,1,49,79
442,Xian,Store,Female,40-44,Weekday,Accessories,1,99,1,1,29,99
280,Shenzhen,Store,Female,35-39,Weekend,T-shirt,1,99,1,1,49,99
520,Hangzhou,Store,Female,25-29,Weekday,Sock,1,39,1,1,9,39
737,Shenzhen,Store,Male,35-39,Weekend,New Arrivals,1,79,1,1,59,79
207,Shanghai,Online,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
28,Wuhan,Online,Female,25-29,Weekday,Accessories,1,79,1,1,29,79
658,Shenzhen,Store,Female,<20,Weekday,Dresses,1,149,1,1,59,149
802,Xian,Store,Female,<20,Weekday,T-shirt,1,79,1,1,49,79
168,Wuhan,Store,Male,>=60,Weekend,sports,1,78,1,2,49,39
142,Shanghai,Store,Male,35-39,Weekend,Shorts,1,59,1,1,19,59
375,Guangzhou,Online,Female,20-24,Weekday,sports,1,59,1,1,49,59
325,Shanghai,Store,Female,35-39,Weekday,New Arrivals,1,77.91,1,1,59,78
738,Shenzhen,Store,Female,20-24,Weekend,sports,1,27.28,1,1,49,27
148,Shenzhen,Store,Female,<20,Weekday,T-shirt,1,79,1,1,49,79
323,Wuhan,Store,Male,30-34,Weekday,T-shirt,1,99,1,1,49,99
229,Shenzhen,Store,Female,45-49,Weekday,T-shirt,3,237,3,3,49,79
611,Shenzhen,Store,Female,20-24,Weekend,T-shirt,1,79,1,1,49,79
496,Shanghai,Store,Female,45-49,Weekday,sports,1,79,1,1,49,79
68,Chongqing,Online,Male,50-54,Weekday,Shorts,1,33,1,1,19,33
669,Chongqing,Store,Female,25-29,Weekday,Accessories,1,149,1,1,29,149
449,Wuhan,Store,Female,20-24,Weekend,T-shirt,1,79,1,1,49,79
255,Hangzhou,Store,Female,35-39,Weekday,T-shirt,1,59,1,1,49,59
315,Wuhan,Store,Female,35-39,Weekend,Sweater,1,149,1,1,99,149
449,Wuhan,Store,Female,35-39,Weekend,T-shirt,1,39,1,1,49,39
429,Xian,Store,Male,40-44,Weekday,New Arrivals,2,93,2,2,59,47
480,Chongqing,Store,Male,25-29,Weekday,T-shirt,1,198,1,2,49,99
616,Chengdu,Store,Female,30-34,Weekend,Sock,1,20,1,1,9,20
229,Shenzhen,Store,Male,30-34,Weekday,T-shirt,1,79,1,1,49,79
605,Chengdu,Store,Female,55-59,Weekday,Shorts,1,39,1,1,19,39
738,Shenzhen,Store,Female,20-24,Weekday,T-shirt,2,178,2,2,49,89
616,Chengdu,Store,Male,>=60,Weekend,T-shirt,1,99,1,1,49,99
802,Xian,Store,Male,>=60,Weekday,T-shirt,1,99,1,1,49,99
19,Nanjing,Store,Female,30-34,Weekend,T-shirt,1,77,1,1,49,77
142,Shanghai,Store,Female,50-54,Weekday,T-shirt,1,99,1,1,49,99
323,Wuhan,Store,Female,45-49,Weekday,T-shirt,1,198,1,2,49,99
430,Chengdu,Store,Male,35-39,Weekday,T-shirt,1,39,1,1,49,39
429,Xian,Store,Male,40-44,Weekday,sports,1,79,1,1,49,79
146,Hangzhou,Store,Female,20-24,Weekday,T-shirt,4,236,4,4,49,59
229,Shenzhen,Store,Female,30-34,Weekend,Shorts,1,79,1,1,19,79
146,Hangzhou,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
229,Shenzhen,Store,Male,50-54,Weekend,New Arrivals,1,75,1,1,59,75
91,Wuhan,Online,Male,>=60,Weekday,Accessories,1,29,1,1,29,29
98,Chengdu,Store,Female,35-39,Weekday,Jean,4,156,4,4,69,39
207,Shanghai,Online,Female,50-54,Weekday,New Arrivals,11,2167,13,13,59,167
325,Shanghai,Store,Female,35-39,Weekday,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Female,30-34,Weekday,Jean,1,59,1,1,69,59
420,Guangzhou,Online,Female,20-24,Weekday,T-shirt,1,198,1,2,49,99
146,Hangzhou,Store,Female,25-29,Weekend,New Arrivals,1,59,1,1,59,59
738,Shenzhen,Store,Male,25-29,Weekday,Shorts,2,79,2,2,19,40
520,Hangzhou,Store,Female,35-39,Weekend,T-shirt,2,117,2,3,49,39
479,Shenzhen,Store,Female,20-24,Weekday,sports,1,39,1,1,49,39
50,Wuhan,Online,Female,35-39,Weekday,New Arrivals,2,158,2,2,59,79
496,Shanghai,Store,Female,20-24,Weekend,T-shirt,2,198,2,2,49,99
480,Chongqing,Store,Female,30-34,Weekday,Jean,1,59,1,1,69,59
98,Chengdu,Store,Male,>=60,Weekend,T-shirt,2,237,2,3,49,79
70,Shenzhen,Store,Female,50-54,Weekday,sports,1,59,1,1,49,59
168,Wuhan,Store,Female,25-29,Weekend,New Arrivals,1,129,1,1,59,129
280,Shenzhen,Store,Female,35-39,Weekend,New Arrivals,2,158,2,2,59,79
207,Shanghai,Online,Female,20-24,Weekday,Shorts,1,40,1,1,19,40
336,Xian,Store,Female,20-24,Weekend,T-shirt,1,39,1,1,49,39
399,Guangzhou,Store,Male,35-39,Weekend,T-shirt,1,99,1,1,49,99
245,Hangzhou,Store,Male,30-34,Weekend,T-shirt,2,158,2,2,49,79
52,Wuhan,Online,Male,25-29,Weekend,Accessories,1,79,1,1,29,79
737,Shenzhen,Store,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
280,Shenzhen,Store,Male,25-29,Weekday,T-shirt,1,157,2,2,49,79
168,Wuhan,Store,Female,35-39,Weekend,Sock,1,79,1,1,9,79
245,Hangzhou,Store,Male,35-39,Weekend,T-shirt,1,99,1,1,49,99
135,Shanghai,Store,Female,30-34,Weekend,T-shirt,3,235,3,3,49,78
168,Wuhan,Store,Female,30-34,Weekend,New Arrivals,1,49,1,1,59,49
245,Hangzhou,Store,Female,40-44,Weekday,Dresses,1,79,1,1,59,79
207,Shanghai,Online,Male,25-29,Weekday,Shorts,4,212,4,6,19,35
519,Hangzhou,Store,Female,30-34,Weekday,T-shirt,6,333,6,7,49,48
323,Wuhan,Store,Female,25-29,Weekday,Jean,4,746,4,4,69,187
248,Hangzhou,Store,Male,40-44,Weekday,Sock,1,19,1,1,9,19
207,Shanghai,Online,Female,40-44,Weekend,T-shirt,1,79,1,1,49,79
168,Wuhan,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
52,Wuhan,Online,Male,>=60,Weekend,T-shirt,1,158,1,2,49,79
519,Hangzhou,Store,Male,30-34,Weekend,New Arrivals,1,189,1,1,59,189
312,Hangzhou,Store,Male,20-24,Weekend,T-shirt,1,79,1,1,49,79
182,Guangzhou,Online,Female,25-29,Weekday,T-shirt,1,78,1,1,49,78
669,Chongqing,Store,Female,35-39,Weekday,New Arrivals,1,149,1,1,59,149
70,Shenzhen,Store,Female,25-29,Weekday,T-shirt,2,158,2,2,49,79
323,Wuhan,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
616,Chengdu,Store,Male,25-29,Weekend,Sock,1,79,1,1,9,79
399,Guangzhou,Store,Male,25-29,Weekend,sports,4,183,4,5,49,37
669,Chongqing,Store,Female,25-29,Weekday,Jean,1,39,1,1,69,39
229,Shenzhen,Store,Female,<20,Weekend,T-shirt,1,55,1,1,49,55
